device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,inter_gaze_origin_validity,index,window_1,window_2,selected_eye,inter_gaze_point_on_display_area,inter_gaze_origin_validity,inter_gaze_origin_in_trackbox_coordinate_system,inter_gaze_origin_in_user_coordinate_system
361131656436,361113513601,"(0.8784724473953247, 0.7039116024971008)","(197.27967834472656, 97.89703369140625, 24.989778518676758)",1,5.2175750732421875,1,"(-103.65314483642578, -87.49358367919922, 690.1051025390625)","(0.6982990503311157, 0.670826256275177, 0.5627999901771545)",1,"(0.8633942604064941, 0.7015231251716614)","(189.49513244628906, 98.62123107910156, 25.253395080566406)",1,5.1859588623046875,1,"(-41.11984634399414, -86.83793640136719, 691.4683227539062)","(0.5756374001502991, 0.6690632700920105, 0.551641047000885)",1,0,211,209,213,left,,0,,
361131660436,361113517601,"(0.8787287473678589, 0.7025737166404724)","(197.41200256347656, 98.30266571044922, 25.137516021728516)",1,5.19342041015625,1,"(-103.64912414550781, -87.4886474609375, 690.090576171875)","(0.6982948184013367, 0.6708196997642517, 0.5627665519714355)",1,"(0.8664959073066711, 0.6973908543586731)","(191.0963897705078, 99.87422180175781, 25.70944595336914)",1,5.2086029052734375,1,"(-41.122676849365234, -86.83219909667969, 691.4814453125)","(0.5756415724754333, 0.6690492033958435, 0.5516682267189026)",1,0,212,210,214,left,,0,,
361131664436,361113521602,"(0.8742544054985046, 0.7017686367034912)","(195.10195922851562, 98.54680633544922, 25.2263240814209)",1,5.22186279296875,1,"(-103.65316009521484, -87.49211120605469, 690.1176147460938)","(0.6982959508895874, 0.6708205938339233, 0.56282639503479)",1,"(0.8666959404945374, 0.6985500454902649)","(191.19972229003906, 99.52273559570312, 25.581501007080078)",1,5.18536376953125,1,"(-41.119850158691406, -86.82894897460938, 691.4683837890625)","(0.5756373405456543, 0.669045627117157, 0.5516390800476074)",1,0,213,211,215,left,,0,,
361131668436,361113525602,"(0.8702104687690735, 0.7029614448547363)","(193.01419067382812, 98.18511962890625, 25.09466552734375)",1,5.2313995361328125,1,"(-103.64777374267578, -87.47918701171875, 690.077392578125)","(0.6982954740524292, 0.6708039045333862, 0.5627357959747314)",1,"(0.8621668219566345, 0.7026516795158386)","(188.86143493652344, 98.27903747558594, 25.128875732421875)",1,5.184417724609375,1,"(-41.11730194091797, -86.82038116455078, 691.46923828125)","(0.5756323337554932, 0.6690286993980408, 0.5516385436058044)",1,0,214,212,216,left,,0,,
361131672436,361113529602,"(0.8748264908790588, 0.6978506445884705)","(195.3973388671875, 99.73478698730469, 25.658716201782227)",1,5.2381591796875,1,"(-103.65957641601562, -87.47294616699219, 690.1553955078125)","(0.698298990726471, 0.6707747578620911, 0.5629047155380249)",1,"(0.8630622029304504, 0.6973953247070312)","(189.32366943359375, 99.87286376953125, 25.708908081054688)",1,5.1977386474609375,1,"(-41.11309051513672, -86.80210876464844, 691.4563598632812)","(0.5756253004074097, 0.66899573802948, 0.5516058802604675)",1,0,215,213,217,left,,0,,
361131676436,361113533602,"(0.873619556427002, 0.7028693556785583)","(194.7742156982422, 98.21307373046875, 25.104799270629883)",1,5.22918701171875,1,"(-103.66341400146484, -87.46781921386719, 690.195068359375)","(0.6982965469360352, 0.6707561612129211, 0.5629894733428955)",1,"(0.8613076210021973, 0.7003241181373596)","(188.4178009033203, 98.98480224609375, 25.385765075683594)",1,5.175872802734375,1,"(-41.10908126831055, -86.78711700439453, 691.442626953125)","(0.5756188631057739, 0.6689693331718445, 0.5515722036361694)",1,0,216,214,218,left,,0,,
361131680436,361113537602,"(0.8778371214866638, 0.7075464725494385)","(196.95167541503906, 96.79487609863281, 24.588634490966797)",1,5.2279205322265625,1,"(-103.65544128417969, -87.45755004882812, 690.1561279296875)","(0.6982906460762024, 0.6707443594932556, 0.5629013776779175)",1,"(0.8629754781723022, 0.6990382671356201)","(189.27890014648438, 99.37467956542969, 25.52766227722168)",1,5.1815032958984375,1,"(-41.10627365112305, -86.7822036743164, 691.4296875)","(0.5756146311759949, 0.6689624786376953, 0.5515427589416504)",1,0,217,215,219,left,,0,,
361131684436,361113541603,"(0.8803542256355286, 0.7063482999801636)","(198.25115966796875, 97.15816497802734, 24.720928192138672)",1,5.215728759765625,1,"(-103.65950012207031, -87.45126342773438, 690.1835327148438)","(0.6982917189598083, 0.6707260608673096, 0.562959611415863)",1,"(0.8645519614219666, 0.7014623880386353)","(190.0928497314453, 98.63966369628906, 25.260103225708008)",1,5.189605712890625,1,"(-41.10226821899414, -86.76945495605469, 691.404296875)","(0.5756093859672546, 0.6689429879188538, 0.5514844655990601)",1,0,218,216,220,left,,0,,
361131688436,361113545603,"(0.8739252686500549, 0.7016949653625488)","(194.9320526123047, 98.56916046142578, 25.234426498413086)",1,5.2161102294921875,1,"(-103.65330505371094, -87.43609619140625, 690.17236328125)","(0.6982823610305786, 0.6706987023353577, 0.5629302859306335)",1,"(0.865007758140564, 0.7029498219490051)","(190.32814025878906, 98.18864440917969, 25.095970153808594)",1,5.1879730224609375,1,"(-41.10102462768555, -86.7593002319336, 691.404541015625)","(0.5756069421768188, 0.6689230799674988, 0.5514824986457825)",1,0,219,217,221,left,,0,,
361131692436,361113549603,"(0.8747472763061523, 0.7028501629829407)","(195.35646057128906, 98.21885681152344, 25.106950759887695)",1,5.23138427734375,1,"(-103.64314270019531, -87.4175796508789, 690.1219482421875)","(0.6982749700546265, 0.6706731915473938, 0.5628150105476379)",1,"(0.8656766414642334, 0.699205219745636)","(190.67344665527344, 99.32408142089844, 25.509178161621094)",1,5.1750335693359375,1,"(-41.09977722167969, -86.75331115722656, 691.41845703125)","(0.5756030082702637, 0.6689083576202393, 0.5515108704566956)",1,0,220,218,222,left,,0,,
361131696436,361113553603,"(0.8779807686805725, 0.7052872776985168)","(197.0258026123047, 97.47991180419922, 24.83797264099121)",1,5.2126007080078125,1,"(-103.64837646484375, -87.41383361816406, 690.1483154296875)","(0.6982786655426025, 0.6706600785255432, 0.562872052192688)",1,"(0.8633264899253845, 0.7043989896774292)","(189.46009826660156, 97.74922180175781, 24.93604850769043)",1,5.1960601806640625,1,"(-41.09733200073242, -86.75148010253906, 691.4445190429688)","(0.5755956768989563, 0.6688992381095886, 0.551566481590271)",1,0,221,219,223,left,,0,,
361131700435,361113557602,"(0.8732651472091675, 0.7037609219551086)","(194.5912322998047, 97.94274139404297, 25.00640869140625)",1,5.2179718017578125,1,"(-103.64450073242188, -87.40699768066406, 690.1358642578125)","(0.6982741951942444, 0.6706493496894836, 0.562842607498169)",1,"(0.8687364459037781, 0.6963396668434143)","(192.25315856933594, 100.19296264648438, 25.825448989868164)",1,5.178009033203125,1,"(-41.094398498535156, -86.74369812011719, 691.4051513671875)","(0.575593888759613, 0.6688923835754395, 0.5514792799949646)",1,0,222,220,224,left,,0,,
361131704435,361113561603,"(0.8788986802101135, 0.7101067304611206)","(197.49972534179688, 96.01856994628906, 24.306129455566406)",1,5.242279052734375,1,"(-103.63174438476562, -87.38768005371094, 690.058349609375)","(0.6982685327529907, 0.6706281304359436, 0.5626682639122009)",1,"(0.8646154999732971, 0.6960930824279785)","(190.1256103515625, 100.26774597167969, 25.852632522583008)",1,5.189544677734375,1,"(-41.093048095703125, -86.73631286621094, 691.4183959960938)","(0.5755899548530579, 0.6688750982284546, 0.5515058636665344)",1,0,223,221,225,left,,0,,
361131708435,361113565603,"(0.880561351776123, 0.7045965790748596)","(198.3581085205078, 97.68932342529297, 24.91422462463379)",1,5.2371978759765625,1,"(-103.6329345703125, -87.3768310546875, 690.071533203125)","(0.6982675790786743, 0.6706039309501648, 0.5626943707466125)",1,"(0.869739830493927, 0.6954775452613831)","(192.7711944580078, 100.45436096191406, 25.920597076416016)",1,5.1966094970703125,1,"(-41.096004486083984, -86.73265075683594, 691.45849609375)","(0.5755916833877563, 0.6688594222068787, 0.5515919327735901)",1,0,224,222,226,left,,0,,
361131712435,361113569603,"(0.8755831122398376, 0.7052915096282959)","(195.78793334960938, 97.47860717773438, 24.837568283081055)",1,5.2080230712890625,1,"(-103.62930297851562, -87.36647033691406, 690.046630859375)","(0.6982666850090027, 0.6705889701843262, 0.562637448310852)",1,"(0.8674730658531189, 0.6953464150428772)","(191.6009063720703, 100.49410247802734, 25.935054779052734)",1,5.1943511962890625,1,"(-41.09342956542969, -86.72767639160156, 691.4586181640625)","(0.5755866765975952, 0.6688496470451355, 0.5515907406806946)",1,0,225,223,227,left,,0,,
361131716435,361113573603,"(0.8724322319030762, 0.7097948789596558)","(194.16122436523438, 96.1131362915039, 24.34048080444336)",1,5.217498779296875,1,"(-103.62675476074219, -87.36213684082031, 690.0343017578125)","(0.6982647776603699, 0.6705831289291382, 0.5626093149185181)",1,"(0.8670699000358582, 0.6926852464675903)","(191.39276123046875, 101.30104064941406, 26.228769302368164)",1,5.1794891357421875,1,"(-41.09186553955078, -86.72439575195312, 691.4452514648438)","(0.5755849480628967, 0.6688460111618042, 0.5515608787536621)",1,0,226,224,228,left,,0,,
361131720435,361113577603,"(0.8708623647689819, 0.7039713859558105)","(193.35073852539062, 97.87889099121094, 24.98320770263672)",1,5.2179107666015625,1,"(-103.62802124023438, -87.35563659667969, 690.0343017578125)","(0.6982672214508057, 0.6705703139305115, 0.5626082420349121)",1,"(0.8654962778091431, 0.6939164400100708)","(190.580322265625, 100.92768096923828, 26.092914581298828)",1,5.2140655517578125,1,"(-41.094825744628906, -86.72177124023438, 691.4716796875)","(0.5755881071090698, 0.6688352823257446, 0.5516176819801331)",1,0,227,225,229,left,,0,,
361131724435,361113581604,"(0.8781958818435669, 0.7128188610076904)","(197.13687133789062, 95.19620513916016, 24.006818771362305)",1,5.2259063720703125,1,"(-103.62797546386719, -87.34652709960938, 690.020751953125)","(0.6982706189155579, 0.6705552935600281, 0.562576949596405)",1,"(0.8670994639396667, 0.6924847364425659)","(191.4080352783203, 101.36183166503906, 26.250871658325195)",1,5.192413330078125,1,"(-41.094505310058594, -86.71630859375, 691.4581298828125)","(0.5755888223648071, 0.6688275337219238, 0.5515871644020081)",1,0,228,226,230,left,,0,,
361131728435,361113585604,"(0.8774714469909668, 0.6995506882667542)","(196.76287841796875, 99.21929168701172, 25.47109031677246)",1,5.2288818359375,1,"(-103.63320922851562, -87.34439086914062, 690.0465087890625)","(0.6982743740081787, 0.6705455780029297, 0.562633216381073)",1,"(0.8678418397903442, 0.6922630667686462)","(191.79129028320312, 101.42902374267578, 26.275352478027344)",1,5.1898193359375,1,"(-41.09349822998047, -86.7165756225586, 691.485107421875)","(0.5755841732025146, 0.6688224077224731, 0.5516452789306641)",1,0,229,227,231,left,,0,,
361131732435,361113589604,"(0.8732691407203674, 0.7052280306816101)","(194.5933380126953, 97.49785614013672, 24.844514846801758)",1,5.2483978271484375,1,"(-103.62552642822266, -87.33154296875, 689.98095703125)","(0.6982758045196533, 0.6705344915390015, 0.5624876618385315)",1,"(0.8720558881759644, 0.6907970905303955)","(193.96690368652344, 101.87354278564453, 26.43712615966797)",1,5.1910247802734375,1,"(-41.094970703125, -86.71434783935547, 691.498291015625)","(0.575585663318634, 0.6688151955604553, 0.5516732931137085)",1,0,230,228,232,left,,0,,
361131736435,361113593604,"(0.8797264099121094, 0.6980492472648621)","(197.9270782470703, 99.67463684082031, 25.636709213256836)",1,5.19085693359375,1,"(-103.63584899902344, -87.3299560546875, 690.01953125)","(0.6982862949371338, 0.6705230474472046, 0.5625729560852051)",1,"(0.865260660648346, 0.6966840028762817)","(190.45870971679688, 100.08853149414062, 25.787456512451172)",1,5.20062255859375,1,"(-41.09466552734375, -86.707275390625, 691.4716796875)","(0.5755876898765564, 0.6688070297241211, 0.5516142249107361)",1,0,231,229,233,left,,0,,
361131740435,361113597605,"(0.8755956888198853, 0.705315351486206)","(195.79444885253906, 97.47140502929688, 24.83488655090332)",1,5.2487945556640625,1,"(-103.6357650756836, -87.32939147949219, 690.018798828125)","(0.6982863545417786, 0.6705220937728882, 0.5625712275505066)",1,"(0.8653968572616577, 0.6932445168495178)","(190.5290069580078, 101.13145446777344, 26.16700553894043)",1,5.199188232421875,1,"(-41.09467697143555, -86.70863342285156, 691.484130859375)","(0.5755864977836609, 0.6688070297241211, 0.5516414642333984)",1,0,232,230,234,left,,0,,
361131744435,361113601605,"(0.8748826384544373, 0.70059734582901)","(195.4263153076172, 98.90196228027344, 25.355560302734375)",1,5.234100341796875,1,"(-103.63187408447266, -87.32585906982422, 689.979248046875)","(0.6982886791229248, 0.6705237030982971, 0.5624847412109375)",1,"(0.8676754832267761, 0.6921464800834656)","(191.70542907714844, 101.4643783569336, 26.28824234008789)",1,5.188690185546875,1,"(-41.093017578125, -86.70420837402344, 691.4312133789062)","(0.5755885243415833, 0.6688096523284912, 0.5515260100364685)",1,0,233,231,235,left,,0,,
361131748435,361113605605,"(0.8742598295211792, 0.7092180848121643)","(195.10476684570312, 96.28799438476562, 24.404237747192383)",1,5.2381134033203125,1,"(-103.63031768798828, -87.31832885742188, 689.9649658203125)","(0.6982892155647278, 0.6705120801925659, 0.562451958656311)",1,"(0.8650550842285156, 0.6909785866737366)","(190.35260009765625, 101.81848907470703, 26.417142868041992)",1,5.2078399658203125,1,"(-41.09910202026367, -86.708740234375, 691.5110473632812)","(0.5755925178527832, 0.6688016057014465, 0.5517001152038574)",1,0,234,232,236,left,,0,,
361131752435,361113609605,"(0.8777011632919312, 0.6985090374946594)","(196.8814697265625, 99.53517150878906, 25.586040496826172)",1,5.2068023681640625,1,"(-103.63709259033203, -87.3128662109375, 689.992431640625)","(0.6982955932617188, 0.670495331287384, 0.5625115633010864)",1,"(0.8689782023429871, 0.6945117712020874)","(192.37796020507812, 100.7471923828125, 26.027212142944336)",1,5.18499755859375,1,"(-41.09593963623047, -86.69307708740234, 691.4453125)","(0.5755928158760071, 0.6687848567962646, 0.551554262638092)",1,0,235,233,237,left,,0,,
361131756435,361113613605,"(0.8708364963531494, 0.7037631869316101)","(193.33738708496094, 97.94204711914062, 25.00613784790039)",1,5.2225341796875,1,"(-103.63697814941406, -87.31175231933594, 689.977783203125)","(0.6982990503311157, 0.6704962849617004, 0.5624798536300659)",1,"(0.8683589696884155, 0.6921747326850891)","(192.0582733154297, 101.45582580566406, 26.285078048706055)",1,5.1674041748046875,1,"(-41.094482421875, -86.69004821777344, 691.4190063476562)","(0.5755926370620728, 0.6687845587730408, 0.5514965653419495)",1,0,236,234,238,left,,0,,
361131760435,361113617606,"(0.873958945274353, 0.7010172605514526)","(194.94944763183594, 98.77462005615234, 25.30925941467285)",1,5.2217864990234375,1,"(-103.64218139648438, -87.3167953491211, 690.0038452148438)","(0.6983027458190918, 0.670500636100769, 0.5625383257865906)",1,"(0.8653900623321533, 0.6975210309028625)","(190.5255126953125, 99.83470916748047, 25.69513511657715)",1,5.1874542236328125,1,"(-41.09306716918945, -86.69239807128906, 691.4191284179688)","(0.5755898356437683, 0.6687890887260437, 0.551497220993042)",1,0,237,235,239,left,,0,,
361131764435,361113621606,"(0.8745303153991699, 0.6975144147872925)","(195.2444305419922, 99.83672332763672, 25.695831298828125)",1,5.2321319580078125,1,"(-103.64328002929688, -87.31294250488281, 690.0023193359375)","(0.6983053088188171, 0.6704933643341064, 0.5625346302986145)",1,"(0.8690646886825562, 0.6944147944450378)","(192.42262268066406, 100.7765884399414, 26.037939071655273)",1,5.1882476806640625,1,"(-41.096988677978516, -86.68992614746094, 691.405517578125)","(0.5755988359451294, 0.6687871813774109, 0.551467776298523)",1,0,238,236,240,left,,0,,
361131768435,361113625606,"(0.8737704753875732, 0.6985129117965698)","(194.85215759277344, 99.53399658203125, 25.585599899291992)",1,5.222503662109375,1,"(-103.64321899414062, -87.3038330078125, 689.9891357421875)","(0.698308527469635, 0.670478343963623, 0.562504231929779)",1,"(0.8648265600204468, 0.6983859539031982)","(190.23455810546875, 99.57247924804688, 25.599618911743164)",1,5.20257568359375,1,"(-41.09564971923828, -86.67991638183594, 691.4053955078125)","(0.5755962133407593, 0.6687676310539246, 0.5514649748802185)",1,0,239,237,241,left,,0,,
361131772435,361113629606,"(0.8755015134811401, 0.7023563981056213)","(195.74581909179688, 98.36859893798828, 25.161399841308594)",1,5.2398834228515625,1,"(-103.65220642089844, -87.30267333984375, 690.040771484375)","(0.6983131766319275, 0.6704649329185486, 0.5626171827316284)",1,"(0.8650587201118469, 0.6932823657989502)","(190.35443115234375, 101.11996459960938, 26.162826538085938)",1,5.2077178955078125,1,"(-41.09697341918945, -86.67306518554688, 691.4052124023438)","(0.5755987763404846, 0.6687542200088501, 0.5514631271362305)",1,0,240,238,242,left,,0,,
361131776435,361113633606,"(0.8773047924041748, 0.6963834166526794)","(196.67681884765625, 100.17967224121094, 25.820627212524414)",1,5.240447998046875,1,"(-103.64967346191406, -87.30131530761719, 690.0147094726562)","(0.6983147263526917, 0.6704678535461426, 0.5625603795051575)",1,"(0.8667864799499512, 0.6918596625328064)","(191.2464599609375, 101.55133819580078, 26.31992530822754)",1,5.1845703125,1,"(-41.09981918334961, -86.6765365600586, 691.430908203125)","(0.5756017565727234, 0.6687555313110352, 0.5515196323394775)",1,0,241,239,243,left,,0,,
361131780435,361113637607,"(0.8722536563873291, 0.7005994915962219)","(194.06903076171875, 98.90129852294922, 25.355379104614258)",1,5.22357177734375,1,"(-103.64973449707031, -87.30213928222656, 690.0146484375)","(0.698314905166626, 0.6704694032669067, 0.562560498714447)",1,"(0.8648086786270142, 0.6913766264915466)","(190.22535705566406, 101.69782257080078, 26.373180389404297)",1,5.1993560791015625,1,"(-41.10107421875, -86.6793441772461, 691.4308471679688)","(0.575604259967804, 0.668761134147644, 0.5515204668045044)",1,0,242,240,244,left,,0,,
361131784435,361113641607,"(0.8763545751571655, 0.6936325430870056)","(196.18626403808594, 101.01377868652344, 26.12420082092285)",1,5.23809814453125,1,"(-103.65213775634766, -87.30166625976562, 690.0269775390625)","(0.6983165144920349, 0.670465886592865, 0.562587559223175)",1,"(0.8684556484222412, 0.6947193145751953)","(192.10818481445312, 100.68424224853516, 26.00430679321289)",1,5.1905059814453125,1,"(-41.09955978393555, -86.67127227783203, 691.391845703125)","(0.5756051540374756, 0.6687536239624023, 0.5514342188835144)",1,0,243,241,245,left,,0,,
